Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
US;Ogden-Clearfield;Ogden #2;41.206402, -111.975197;CO;AirNow;ppm;1.3;2019-06-06T16:00:00+02:00;United States
US;RIO BLANCO;Meeker Colorado;40.003899, -107.847504;NO2;AirNow;ppm;0.001;2019-05-22T22:00:00+02:00;United States
US;Bakersfield;Shafter - Walker Str;35.5036, -119.2717;NO2;AirNow;ppm;0.021;2019-04-19T15:00:00+02:00;United States
US;BUTTE;Paradise Theater;39.753889, -121.624444;PM2.5;AirNow;µg/m³;8.0;2019-04-18T19:00:00+02:00;United States
US;Lawrenceburg;LAWRENCE;35.1158, -87.47;PM2.5;AirNow;µg/m³;5.0;2019-01-11T15:00:00+01:00;United States
US;Oklahoma City;Goldsby;35.1594, -97.4728;O3;AirNow;ppm;0.006;2018-12-05T15:00:00+01:00;United States
US;OTTAWA;Mobile-Wyandotte;36.804669, -94.725024;PM2.5;AirNow;µg/m³;2.2;2018-10-18T16:00:00+02:00;United States
US;OTTAWA;Mobile-Wyandotte;36.804669, -94.725024;O3;AirNow;ppm;0.012;2018-10-13T22:00:00+02:00;United States
US;FRA;MMFRA1001;39.439695, -121.071224;PM2.5;AirNow;µg/m³;-3.0;2018-08-17T20:00:00+02:00;United States
US;Salinas;Salinas AMS;36.694698, -121.6222;NO2;AirNow;ppm;0.002;2018-07-03T16:00:00+02:00;United States
US;San Jose-Sunnyvale-Santa Clara;Hollister AMS;36.8442, -121.361099;PM10;AirNow;µg/m³;6.0;2018-07-03T16:00:00+02:00;United States
US;Deltona-Daytona Beach-Ormond Beach;Port Orange;29.1092, -80.9939;O3;AirNow;ppm;0.007;2018-06-11T13:00:00+02:00;United States
US;Los Angeles-Long Beach-Santa Ana;West Los Angeles - V;34.0506, -118.4553;NO2;AirNow;ppm;0.017;2018-06-08T16:00:00+02:00;United States
US;Casper;Casper Mobile;42.846297, -106.27767;PM2.5;AirNow;µg/m³;2.0;2018-01-24T18:00:00+01:00;United States
US;Provo-Orem;North Provo;40.253502, -111.6632;NO2;AirNow;ppm;0.016;2018-01-09T12:00:00+01:00;United States
US;CADDO;DN1;35.111, -98.254997;O3;AirNow;ppm;0.026;2017-06-19T15:00:00+02:00;United States
US;Cheyenne;Cheyenne Mobile;41.13, -104.75;PM10;AirNow;µg/m³;7.0;2017-03-30T17:00:00+02:00;United States
US;Atlanta-Sandy Springs-Marietta;Yorkville;33.9283, -85.0453;O3;AirNow;ppm;0.032;2016-11-08T15:00:00+01:00;United States
US;Columbia;Bates House;33.991509, -81.024141;PM10;AirNow;µg/m³;31.0;2017-01-13T15:00:00+01:00;United States
US;Minneapolis-St. Paul-Bloomington;St. Anthony Park;44.973096, -93.199879;PM2.5;AirNow;µg/m³;9.0;2017-01-04T13:00:00+01:00;United States
US;St. Louis;Foley;39.044701, -90.8647;O3;AirNow;ppm;0.022;2016-10-06T15:00:00+02:00;United States
US;GBU;GBUAPCD EBAM 1;37.23243, -118.599687;PM2.5;AirNow;µg/m³;0.0;2016-06-25T01:00:00+02:00;United States
US;Houston;Sheldon C551;29.8586111, -95.1602778;O3;Texas;ppm;0.055;2016-03-06T19:00:00+01:00;United States
US;Houston;Texas City 34th St. C620;29.4057, -94.94712;O3;Texas;ppm;0.057;2016-03-06T19:00:00+01:00;United States
XK;Brezovica;Brezovica;42.187773, 21.030856;NO2;Kosovo;µg/m³;1.9;2023-05-25T22:00:00+02:00;
XK;Brezovica;Brezovica;42.187773, 21.030856;PM10;Kosovo;µg/m³;11.7;2023-05-26T00:00:00+02:00;
XK;Mobile;Mobile;42.646519, 21.133536;CO;Kosovo;µg/m³;0.1;2023-05-25T01:00:00+02:00;
ZA;Buffalo City Metro;Gompo;-33.014944, 27.849248;NO;South Africa;ppm;0.009631;2023-05-31T01:00:00+02:00;South Africa
ZA;Sedibeng;Sharpeville;-26.689794, 27.86778;SO2;South Africa;ppm;0.000896;2023-05-31T01:00:00+02:00;South Africa
ZA;Bojanala Platinum;Damonsville;-25.625702, 27.851825;PM10;South Africa;µg/m³;24.695;2023-05-31T01:00:00+02:00;South Africa
ZA;Nkangala;Delmas MP;-26.140316, 28.697015;O3;South Africa;ppm;0.007985;2023-05-31T01:00:00+02:00;South Africa
ZA;City of Cape Town;Bellville South-NAQI;-33.9155, 18.643556;PM2.5;South Africa;µg/m³;10.0;2023-05-31T01:00:00+02:00;South Africa
ZA;City of Johannesburg;Kliprivier;-26.420222, 28.084139;CO;South Africa;ppm;0.519;2023-05-31T01:00:00+02:00;South Africa
ZA;Gert Sibande;Balfour;-26.662851, 28.584703;NOX;South Africa;ppm;0.004313;2023-05-31T01:00:00+02:00;South Africa
ZA;Gert Sibande;Bosjesspruit;-26.605556, 29.210833;PM2.5;South Africa;µg/m³;0.0;2023-04-24T23:00:00+02:00;South Africa
ZA;Bojanala Platinum;Phokeng;-25.580525, 27.148367;NO2;South Africa;ppm;-0.124958;2022-07-10T16:00:00+02:00;South Africa
ZA;City of Tshwane;Hammanskraal;-25.38512, 28.254542;SO2;South Africa;ppm;0.003417;2023-05-31T01:00:00+02:00;South Africa
ZA;City of Tshwane;Hammanskraal;-25.38512, 28.254542;NOX;South Africa;ppm;0.035038;2023-05-31T01:00:00+02:00;South Africa
ZA;City of Tshwane;Hammanskraal;-25.38512, 28.254542;NO2;South Africa;ppm;0.004223;2023-05-31T01:00:00+02:00;South Africa
ZA;City of Johannesburg;Diepkloof-NAQI;-26.250733, 27.9564167;NOX;South Africa;ppm;0.020867;2023-05-30T22:00:00+02:00;South Africa
ZA;Cape Winelands;Worcester-NAQI;-33.627572, 19.468172;SO2;South Africa;ppm;0.003648;2023-05-30T22:00:00+02:00;South Africa
ZA;eThekwini Metro;New Germany;-29.798653, 30.876572;PM10;South Africa;µg/m³;27.0;2023-05-30T21:00:00+02:00;South Africa
ZA;City of Tshwane;Bodibeng-NAQI;-25.492833, 28.093733;NO2;South Africa;ppm;0.00245;2023-05-30T20:00:00+02:00;South Africa
ZA;Gert Sibande;Sivukile;-26.741956, 29.608826;O3;South Africa;ppm;0.027144;2023-05-29T23:00:00+02:00;South Africa
ZA;Nkangala;Medupi;-23.738521, 27.540346;O3;South Africa;ppm;0.022492;2023-05-29T23:00:00+02:00;South Africa
ZA;Nkangala;Kwazamokuhle;-26.138269, 29.7389005;O3;South Africa;ppm;0.059527;2023-05-29T23:00:00+02:00;South Africa
ZA;Gert Sibande;Silobela;-26.086232, 30.110653;NO2;South Africa;ppm;0.001655;2023-05-29T23:00:00+02:00;South Africa
ZA;Nkangala;Chicken Farm;-25.97884, 28.942852;SO2;South Africa;ppm;0.00257;2023-05-29T23:00:00+02:00;South Africa
ZA;Gert Sibande;Camden;-26.6226, 30.106;NOX;South Africa;ppm;-0.061272;2023-05-29T23:00:00+02:00;South Africa
ZA;Dr Kenneth Kaunda;Welgegund-NAQI;-26.5697583, 26.9393416;SO2;South Africa;ppm;0.004039;2023-05-14T05:00:00+02:00;South Africa
ZA;City of Johannesburg;Diepkloof-NAQI;-26.250733, 27.9564167;NOX;South Africa;ppm;0.032989;2023-05-25T22:00:00+02:00;South Africa
ZA;Waterberg;Lephalale-NAQI;-23.682068, 27.722012;PM10;South Africa;µg/m³;15.354;2023-05-25T21:00:00+02:00;South Africa
ZA;Sedibeng;Vanderbijlpark-NAQI;-26.688504, 27.816736;PM10;South Africa;µg/m³;35.096;2023-05-06T19:00:00+02:00;South Africa
ZA;Sedibeng;Vanderbijlpark-NAQI;-26.688504, 27.816736;SO2;South Africa;ppm;0.000707;2023-05-05T14:00:00+02:00;South Africa
ZA;Alfred Nzo;Luka;-25.5077634717075, 27.1838594119125;PM2.5;South Africa;µg/m³;10.0;2023-04-25T01:00:00+02:00;South Africa
ZA;City of Tshwane;Hammanskraal;-25.38512, 28.254542;CO;South Africa;ppm;0.682;2023-04-20T10:00:00+02:00;South Africa
ZA;Buffalo City Metro;East London;-33.016889, 27.899083;NOX;South Africa;ppm;0.0;2023-04-19T11:00:00+02:00;South Africa
ZA;City of Johannesburg;Buccleugh-NAQI;-26.045, 28.098889;PM2.5;South Africa;µg/m³;21.632;2023-04-13T05:00:00+02:00;South Africa
ZA;Sekhukhune;Dilokong;-24.615222, 30.171036;CO;South Africa;ppm;1.488;2023-04-12T23:00:00+02:00;South Africa
ZA;Sekhukhune;Dilokong;-24.615222, 30.171036;NOX;South Africa;ppm;0.000519;2023-03-31T01:00:00+02:00;South Africa
ZA;uMgungundlovu;Pietermaritzburg - CBD;-29.602056, 30.380611;SO2;South Africa;ppm;0.0;2023-03-30T20:00:00+02:00;South Africa
ZA;Sekhukhune;Dilokong;-24.615222, 30.171036;NO;South Africa;ppm;0.013687;2023-03-30T20:00:00+02:00;South Africa
ZA;Garden Route;Oudtshoorn;-33.606267, 22.238278;PM2.5;South Africa;µg/m³;0.757;2022-11-30T13:00:00+01:00;South Africa
ZA;Alfred Nzo;Luka;-25.5077634717075, 27.1838594119125;SO2;South Africa;ppm;0.004451;2022-10-09T20:00:00+02:00;South Africa
ZA;City of Cape Town;Goodwood-NAQI;-33.9025, 18.565194;PM10;South Africa;µg/m³;32.702;2022-09-29T21:00:00+02:00;South Africa
ZA;Alfred Nzo;Saldana Bay IDZ;;PM2.5;South Africa;µg/m³;1.0;2022-08-30T01:00:00+02:00;South Africa
ZA;West Coast;Malmesbury;-33.4554, 18.7317;CO;South Africa;ppm;0.587;2022-08-10T05:00:00+02:00;South Africa
ZA;Nkangala;Masakhane;-25.97255, 29.313231;PM10;South Africa;µg/m³;75.152;2022-07-20T23:00:00+02:00;South Africa
ZA;Buffalo City Metro;Gompo;-33.014944, 27.849248;SO2;South Africa;ppm;0.004413;2022-04-09T02:00:00+02:00;South Africa
ZA;Capricorn;Capricorn;-23.884413, 29.405415;PM2.5;South Africa;µg/m³;16.008;2022-05-25T21:00:00+02:00;South Africa
ZA;City of Johannesburg;Diepsloot;-25.921853, 28.018873;SO2;South Africa;ppm;0.00239;2022-05-25T20:00:00+02:00;South Africa
ZA;City of Cape Town;Atlantis;-33.562325, 18.480519;SO2;South Africa;ppm;6.8e-05;2022-05-25T13:00:00+02:00;South Africa
ZA;Bojanala Platinum;Damonsville;-25.625702, 27.851825;NO2;South Africa;ppm;0.0;2022-05-23T15:00:00+02:00;South Africa
ZA;Sekhukhune;Steelpoort;-24.731501, 30.134383;O3;South Africa;ppm;0.005124;2022-05-15T23:00:00+02:00;South Africa
ZA;Nelson Mandela Bay Metro;Uitenhage;-33.763778, 25.417306;O3;South Africa;ppm;0.003142;2022-03-02T08:00:00+01:00;South Africa
ZA;King Cetshwayo;Brackenham - RBCAA;-28.787027, 32.021848;PM2.5;South Africa;µg/m³;3.0;2022-02-16T07:00:00+01:00;South Africa
ZA;eThekwini Metro;Warwick;-29.854633, 31.011831;CO;South Africa;ppm;0.0;2021-07-20T23:00:00+02:00;South Africa
ZA;Richards Bay;CBD;-28.756224, 32.049242;SO2;Richards Bay;ppm;-0.0021;2019-04-03T23:45:00+02:00;South Africa
ZA;Richards Bay;E-Sampler Felixton;;PM10;Richards Bay;µg/m³;2.0;2019-04-03T23:45:00+02:00;South Africa
IT;PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA;NET.IT224A;45.03479999999998, 6.8359000000000005;NO2;EEA Italy;µg/m³;7.0;2024-03-09T07:00:00+01:00;Italy
IT;Rete di Rilevamento della Qualit� dell'Aria della Provincia di Milano;NET.IT082A;45.5476, 9.16698;NO2;EEA Italy;µg/m³;18.526491;2024-03-09T07:00:00+01:00;Italy
IT;Regione Lazio;NET.IT112A;41.730447, 13.004055999999999;NO2;EEA Italy;µg/m³;31.0;2024-03-09T07:00:00+01:00;Italy
IT;MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.;NET.IT116A;40.83555, 14.82459;CO;EEA Italy;µg/m³;20.0;2024-03-09T07:00:00+01:00;Italy
IT;MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.;NET.IT116A;40.92430999999999, 14.481330000000002;SO2;EEA Italy;µg/m³;1.9;2024-03-09T07:00:00+01:00;Italy
IT;MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.;NET.IT116A;40.97548, 14.2114;NO2;EEA Italy;µg/m³;44.9;2024-03-09T07:00:00+01:00;Italy
IT;RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA;NET.IT250A;38.183004999999994, 15.301496000000002;NO2;EEA Italy;µg/m³;1.4331167;2024-03-09T07:00:00+01:00;Italy
IT;RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA;NET.IT250A;37.578669, 15.101062;O3;EEA Italy;µg/m³;94.73816;2024-03-09T07:00:00+01:00;Italy
IT;RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA;NET.IT250A;37.529257, 15.081122;NO2;EEA Italy;µg/m³;7.7149196;2024-03-09T07:00:00+01:00;Italy
IT;RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA;NET.IT250A;37.055867000000006, 14.297144;NO2;EEA Italy;µg/m³;4.9019146;2024-03-09T07:00:00+01:00;Italy
IT;RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA;NET.IT250A;37.56412499999999, 14.281463000000002;NO2;EEA Italy;µg/m³;2.4006996;2024-03-09T07:00:00+01:00;Italy
IT;RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA;NET.IT250A;37.29924, 13.551601;SO2;EEA Italy;µg/m³;2.8274577;2024-03-09T07:00:00+01:00;Italy
IT;RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA;NET.IT250A;36.91711899999999, 14.734022000000001;CO;EEA Italy;µg/m³;241.61266;2024-03-09T07:00:00+01:00;Italy
IT;RETE DI RILEVAMENTO QUALITA' DELL'ARIA DISTRETTI CHIETI-PESCARA;NET.IT256A;42.119440000000004, 14.02889;O3;EEA Italy;µg/m³;83.0;2024-03-09T07:00:00+01:00;Italy
IT;RETE DI RILEVAMENTO QUALITA' DELL'ARIA DISTRETTI CHIETI-PESCARA;NET.IT256A;42.34611, 14.137780000000001;NO2;EEA Italy;µg/m³;20.0;2024-03-09T07:00:00+01:00;Italy
IT;RETE DI RILEVAMENTO QA DELLA ZONA TRIESTINA;NET.IT274A;45.64731, 13.85497;O3;EEA Italy;µg/m³;62.86;2024-03-09T07:00:00+01:00;Italy
IT;RETE DI RILEVAMENTO QA DELLA ZONA TRIESTINA;NET.IT274A;45.65439000000001, 13.78895;NO;EEA Italy;µg/m³;9.35;2024-03-09T07:00:00+01:00;Italy
IT;RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA;NET.IT276A;46.035, 13.225278;O3;EEA Italy;µg/m³;53.88;2024-03-09T07:00:00+01:00;Italy
IT;RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA;NET.IT276A;45.96262, 12.655940000000001;NO;EEA Italy;µg/m³;6.11;2024-03-09T07:00:00+01:00;Italy
IT;RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA;NET.IT276A;45.973333, 13.393332999999998;NO;EEA Italy;µg/m³;0.37;2024-03-09T07:00:00+01:00;Italy
IT;RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA;NET.IT279A;42.76250000000001, 11.110000000000001;NO;EEA Italy;µg/m³;9.0;2024-03-09T07:00:00+01:00;Italy
IT;Roma;Tiburtina;41.910257, 12.54887;NO2;ARPALAZIO;µg/m³;37.0;2024-03-09T07:00:00+01:00;Italy
IT;Regione Lazio;NET.IT112A;42.086777000000005, 11.806455;NOX;EEA Italy;µg/m³;11.0;2024-03-07T01:00:00+01:00;Italy
IT;RETE REGIONALE QUALITA' ARIA DEL VENETO;NET.IT281A;45.49916699999999, 12.262222;NO2;EEA Italy;µg/m³;6.0;2024-03-09T07:00:00+01:00;Italy
IT;RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI TERAMO;NET.IT248A;42.65722, 13.70944;PM10;EEA Italy;µg/m³;6.0;2024-02-12T00:00:00+01:00;Italy
IT;ATMO AUVERGNE-RHÔNE-ALPES;NET-FR071A;45.9225, 6.87;PM10;EEA France;µg/m³;3.7;2024-03-09T06:00:00+01:00;Italy
IT;RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA;NET.IT279A;42.77861, 11.119170000000002;NO;EEA Italy;µg/m³;2.0;2024-03-09T06:00:00+01:00;Italy
IT;RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA;NET.IT279A;42.93193999999999, 10.524170000000002;PM10;EEA Italy;µg/m³;10.0;2024-03-09T00:00:00+01:00;Italy
IT;RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA;NET.IT279A;43.66028, 11.90167;PM10;EEA Italy;µg/m³;5.0;2024-03-08T00:00:00+01:00;Italy
IT;RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA;NET.IT279A;43.66028, 11.90167;NO2;EEA Italy;µg/m³;2.0;2024-03-09T06:00:00+01:00;Italy
IT;Viterbo;Viterbo;42.422058, 12.109125;SO2;ARPALAZIO;µg/m³;3.6;2022-12-30T13:00:00+01:00;Italy
IT;RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA;NET.IT255A;44.48333, 11.355000000000002;O3;EEA Italy;µg/m³;15.0;2024-03-09T06:00:00+01:00;Italy
IT;Roma;Bufalotta;41.947649, 12.533682;SO2;ARPALAZIO;µg/m³;2.0;2022-12-23T01:00:00+01:00;Italy
IT;RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA;NET.IT255A;44.35556, 11.72028;NO2;EEA Italy;µg/m³;15.0;2024-03-09T06:00:00+01:00;Italy
IT;Aosta Valley Air Quality Network;NET.IT119A;45.729169999999996, 6.97778;NO2;EEA Italy;µg/m³;5.36;2024-03-09T06:00:00+01:00;Italy
IT;RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA;NET.IT255A;44.926111, 10.370833;O3;EEA Italy;µg/m³;37.0;2024-03-09T06:00:00+01:00;Italy
IT;RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI L'AQUILA;NET.IT249A;42.36417, 13.38306;O3;EEA Italy;µg/m³;49.0;2024-03-09T06:00:00+01:00;Italy
IT;RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA;NET.IT255A;43.908055999999995, 12.401667000000002;O3;EEA Italy;µg/m³;80.0;2024-03-09T06:00:00+01:00;Italy
IT;RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA;NET.IT279A;43.79306, 11.09778;NO2;EEA Italy;µg/m³;4.0;2024-03-09T06:00:00+01:00;Italy
IT;Roma;Cipro;41.906358000000004, 12.447596000000003;NO;ARPALAZIO;µg/m³;7.0;2024-03-07T01:00:00+01:00;Italy
IT;RETE MONITORAGGIO ARIA REGIONE SARDEGNA;NET.IT280A;39.260556, 9.136389;O3;EEA Italy;µg/m³;43.2485;2024-03-09T00:00:00+01:00;Italy
IT;RETE MONITORAGGIO ARIA REGIONE SARDEGNA;NET.IT280A;40.72444, 8.57611;SO2;EEA Italy;µg/m³;0.1329;2024-03-09T00:00:00+01:00;Italy
IT;RIZZICONI ENERGIA S.P.A.;NET.IT260A;38.39985999999999, 16.07022;O3;EEA Italy;µg/m³;25.844927;2024-03-09T00:00:00+01:00;Italy
IT;A2A;NET.IT268A;45.84298999999999, 13.54308;NO2;EEA Italy;µg/m³;9.64;2024-03-08T17:00:00+01:00;Italy
IT;PROVINCIA DI SAVONA;NET.IT127A;44.31537999999998, 8.48542;SO2;EEA Italy;µg/m³;1.6;2024-03-08T00:00:00+01:00;Italy
IT;PROVINCIA DELLA SPEZIA;NET.IT123A;44.10164999999999, 9.8187;NO2;EEA Italy;µg/m³;14.69;2024-03-08T00:00:00+01:00;Italy
IT;Frosinone;Ceccano;41.57, 13.33719;NO;ARPALAZIO;µg/m³;36.0;2024-03-07T01:00:00+01:00;Italy
IT;Frosinone;Frosinone Scalo;41.62, 13.33081;NO;ARPALAZIO;µg/m³;20.0;2024-03-07T01:00:00+01:00;Italy
IT;Frosinone;Frosinone Scalo;41.62, 13.33081;PM10;ARPALAZIO;µg/m³;30.0;2024-03-06T01:00:00+01:00;Italy
IT;Latina;Aprilia 2;41.595344, 12.653581;NO2;ARPALAZIO;µg/m³;40.0;2024-03-07T01:00:00+01:00;Italy
IT;Rieti;Rieti 1;42.404092999999996, 12.858224000000002;PM10;ARPALAZIO;µg/m³;14.0;2024-03-06T01:00:00+01:00;Italy
IT;Trento;IT1859A;46.10417, 11.110279999999998;NO2;EEA Italy;µg/m³;133.21;2024-01-29T19:00:00+01:00;Italy
IT;Bolzano/Bozen;IT0505A;46.58917, 11.43333;NO2;EEA Italy;µg/m³;1.88;2024-01-29T19:00:00+01:00;Italy
IT;Caserta;IT1487A;41.0825, 14.3375;NO2;EEA Italy;µg/m³;42.17;2024-01-29T19:00:00+01:00;Italy
IT;La Spezia;IT1536A;44.117778, 9.842778;SO2;EEA Italy;µg/m³;2.58;2024-01-29T00:00:00+01:00;Italy
IT;Savona;IT1144A;44.293889, 8.411389;NO2;EEA Italy;µg/m³;21.97;2024-01-29T00:00:00+01:00;Italy
IT;Imperia;IT2029A;43.82001, 7.774444;SO2;EEA Italy;µg/m³;1.2;2024-01-29T00:00:00+01:00;Italy
IT;La Spezia;IT1886A;44.11013, 9.815833;NO2;EEA Italy;µg/m³;5.78;2024-01-02T00:00:00+01:00;Italy
IT;Frosinone;IT0870A;41.75, 13.149722;NO2;EEA Italy;µg/m³;22.0;2023-07-13T11:00:00+02:00;Italy
IT;;SAN FRANCESCO;44.5422, 10.819899999999999;NO2;Arpae Emilia-Romagna;µg/m³;7.0;2020-05-06T01:00:00+02:00;Italy
IT;;SAN FRANCESCO;44.5422, 10.819899999999999;CO;Arpae Emilia-Romagna;µg/m³;1100.0;2019-12-31T23:00:00+01:00;Italy
IT;;VILLA FULVIA;44.8243, 11.6496;PM2.5;Arpae Emilia-Romagna;µg/m³;8.0;2020-05-06T01:00:00+02:00;Italy
IT;;PARCO EDILCARANI;44.5404, 10.7924;PM10;Arpae Emilia-Romagna;µg/m³;14.0;2020-05-06T01:00:00+02:00;Italy
JO;;תחנה:איינשטין;29.531814, 34.939443;CO;Israel;ppm;0.3;2019-04-03T23:00:00+02:00;Jordan
JO;;תחנה:ק.בנימין;29.554578999999997, 34.948730000000005;CO;Israel;ppm;0.7;2019-04-03T23:00:00+02:00;Jordan
JP;;七尾市小島町二３３－４;37.045278, 136.961389;SO2;japan-soramame;ppm;0.0;2024-03-10T09:00:00+01:00;Japan
JP;;三原市宮沖町１１９－２;34.3925, 133.075833;NO2;japan-soramame;ppm;0.003;2024-03-10T09:00:00+01:00;Japan
JP;;足利市久保田町923;36.293889, 139.489167;NO;japan-soramame;ppm;0.0;2024-03-10T09:00:00+01:00;Japan
JP;;足立区中央本町１－１７;35.772222, 139.805556;SO2;japan-soramame;ppm;0.001;2024-03-10T09:00:00+01:00;Japan
JP;;足立区西新井６－２１－３;35.777778, 139.780556;NO;japan-soramame;ppm;0.0;2024-03-10T09:00:00+01:00;Japan
JP;;那賀郡那賀町和喰郷字南川１１９;33.854167, 134.496944;NO2;japan-soramame;ppm;0.002;2024-03-10T09:00:00+01:00;Japan
JP;;那賀郡那賀町和喰郷字南川１１９;33.854167, 134.496944;NO;japan-soramame;ppm;0.001;2024-03-10T09:00:00+01:00;Japan
JP;;那賀郡那賀町和喰郷字南川１１９;33.854167, 134.496944;NOX;japan-soramame;ppm;0.003;2024-03-10T09:00:00+01:00;Japan
JP;;郡山市台新１－８０４;37.39, 140.343611;PM2.5;japan-soramame;µg/m³;3.0;2024-03-10T09:00:00+01:00;Japan
JP;;金沢市武蔵町１５－１;36.568889, 136.658333;CO;japan-soramame;ppm;0.3;2024-03-10T09:00:00+01:00;Japan
JP;;長崎市村松郷字南小島７０４－１３;32.861389, 129.789444;NOX;japan-soramame;ppm;0.002;2024-03-10T09:00:00+01:00;Japan
JP;;長崎市江戸町10-100;32.744167, 129.875833;NOX;japan-soramame;ppm;0.012;2024-03-10T09:00:00+01:00;Japan
JP;;長野市安茂里米村１９７８;36.636389, 138.183056;PM2.5;japan-soramame;µg/m³;2.0;2024-03-10T09:00:00+01:00;Japan
JP;;阿南市橘町豊浜３６－１５;33.868889, 134.643611;SO2;japan-soramame;ppm;0.001;2024-03-10T09:00:00+01:00;Japan
JP;;青梅市東青梅１－１１－１;35.786111, 139.277778;NO;japan-soramame;ppm;0.0;2024-03-10T09:00:00+01:00;Japan
JP;;青森市松原２－４－４;40.809167, 140.919444;NO;japan-soramame;ppm;0.001;2024-03-10T09:00:00+01:00;Japan
JP;;青森市橋本１丁目９－１７;40.824167, 140.7525;NO;japan-soramame;ppm;0.0;2024-03-10T09:00:00+01:00;Japan
JP;;静岡市清水区三保１０６９－１;34.999444, 138.529167;SO2;japan-soramame;ppm;0.001;2024-03-10T09:00:00+01:00;Japan
JP;;韮崎市本町４丁目２－４;35.700278, 138.456944;NO2;japan-soramame;ppm;0.001;2024-03-10T09:00:00+01:00;Japan
JP;;須賀川市大町１０８－１;37.284167, 140.375556;SO2;japan-soramame;ppm;0.0;2024-03-10T09:00:00+01:00;Japan
JP;;館林市小桑原町９４９（地上）;36.235278, 139.520556;CO;japan-soramame;ppm;0.2;2024-03-10T09:00:00+01:00;Japan
JP;;香美市土佐山田町山田1128-1;33.596111, 133.689722;NO;japan-soramame;ppm;0.0;2024-03-10T09:00:00+01:00;Japan
IN;;Devaraj Urs Badavane, Davanagere - KSPCB;14.475799999999998, 75.9052;O3;caaqm;µg/m³;3.62;2022-10-16T02:00:00+02:00;India
IN;;Palayam, Kozhikode - Kerala PCB;11.249077, 75.78437099999998;PM10;caaqm;µg/m³;97.0;2022-10-16T06:45:00+02:00;India
IN;;JN Stadium, Shillong - Meghalaya PCB;25.580341900000004, 91.8942571;CO;caaqm;µg/m³;290.0;2022-10-15T07:45:00+02:00;India
IN;;Naharlagun, Naharlagun - APSPCB;27.103358000000004, 93.679645;CO;caaqm;µg/m³;220.0;2022-10-15T04:45:00+02:00;India
IN;;Phase-1 GIDC, Vapi - GPCB;20.362421, 72.91801299999999;NO2;caaqm;µg/m³;6.6;2022-10-12T06:45:00+02:00;India
IN;;Phase-1 GIDC, Vapi - GPCB;20.362421, 72.91801299999999;CO;caaqm;µg/m³;900.0;2022-10-12T06:45:00+02:00;India
IN;;Phase-1 GIDC, Vapi - GPCB;20.362421, 72.91801299999999;PM2.5;caaqm;µg/m³;53.0;2022-10-12T06:45:00+02:00;India
IN;;Sona College of Technology, Salem - TNPCB;11.679111, 78.125052;PM2.5;caaqm;µg/m³;27.0;2022-10-03T14:30:00+02:00;India
IN;;BWSSB Kadabesanahalli, Bengaluru - CPCB;12.9352049, 77.6814488;SO2;caaqm;µg/m³;2.07;2022-08-02T07:15:00+02:00;India
IN;;Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM;23.04307, 72.562968;NO2;caaqm;µg/m³;71.33;2022-07-08T09:00:00+02:00;India
IN;;Raikhad, Ahmedabad - IITM;23.020509, 72.57926099999999;SO2;caaqm;µg/m³;0.0;2022-07-07T10:45:00+02:00;India
